x,y,z,t,m82.33401232,-423.05672495,11.43349548,193,1092
63.98650037,-444.11526107,4.53277145,1,1722
79.71245083,-447.61951878,13.72249890,158,793
78.21081416,-455.07904790,17.86735207,144,665
80.60588466,-454.91879377,25.20215304,129,1331
64.45095118,-465.91875297,41.19747321,129,1514
63.35120526,-461.78138334,45.69262023,127,1039
69.75671155,-463.57752634,44.37247449,129,1419
68.01623303,-467.93243034,42.76287385,131,813
74.02507902,-465.08971288,45.39182775,129,1629
70.59260814,-463.17595474,39.12773563,129,1452
74.70930346,-461.36082471,42.57112500,128,1353
77.06245406,-466.64199358,44.00754438,130,163
74.83171376,-466.48691560,44.97018024,128,1344
74.47604003,-466.80660324,44.29916504,128,821
74.70729570,-457.89708655,42.19362819,126,1439
73.67145839,-459.89180698,43.72597667,128,83
80.29291681,-459.68329144,43.62388490,128,755
81.35887620,-462.78475826,45.93779412,131,1322
81.22570851,-463.37076731,44.65597104,130,1232
80.48441380,-464.32451736,44.50240426,129,749
79.49240945,-464.64013242,45.92878539,128,734
78.41590244,-466.60783652,44.67539639,131,1208
83.00515501,-467.80617518,46.82927209,127,1498
82.07092137,-468.44040024,45.10013897,128,888
84.99970016,-467.63356391,46.78382635,128,1380
83.48327039,-461.04650365,43.23064832,130,1224
84.22592849,-461.27855176,46.62932880,128,977
86.06298368,-461.71313069,45.88880557,129,1555
89.03885463,-466.79437606,51.97416978,132,81
89.09477159,-464.67116589,50.53335161,129,1186
83.05052963,-461.96593256,47.17852903,127,1245
82.52549848,-464.30888531,48.86784467,131,1234
78.88989740,-461.49016074,52.55533205,128,954
79.85628272,-467.82028071,49.92189588,127,1480
81.40872765,-468.05816141,50.15145462,130,1084
79.12056497,-467.70780896,47.54295189,128,168
80.35749247,-463.74052494,47.32279978,129,1025
81.21049911,-463.94037956,48.97261888,129,813
78.70562712,-461.62687653,49.83738918,129,78
80.28715911,-460.26074123,55.31201470,128,736
82.47673452,-458.85589843,55.37008054,127,739
80.73771982,-466.72496697,59.91869559,126,1237
79.95705309,-466.71798692,59.33541661,129,1112
79.31535678,-468.59037593,57.78265342,128,1351
81.50371099,-466.67928511,57.25279505,126,125
83.36560388,-466.17371902,56.84413006,130,1517
86.10973689,-466.52050184,62.10128237,129,868
88.53516422,-467.27779149,58.06572245,128,1233
92.21002054,-468.10112943,55.95859930,128,730
87.41902865,-455.52517228,56.46406069,131,942
87.70267391,-448.80129133,49.94902736,127,1130
66.01218486,-448.39863286,51.00655378,129,748
66.72883910,-443.76588413,51.36331420,126,825
66.00074310,-460.01478407,56.01368717,129,1177
77.91951904,-460.63284117,57.16546198,128,1487
78.01067918,-462.45667021,58.29598885,129,786
77.99025134,-463.59245650,61.54102860,129,1016
72.54025297,-464.23324035,60.31914178,129,812
70.86119922,-467.86602532,56.83734800,129,139
71.00596724,-467.64072800,57.01297484,129,1001
76.14405504,-468.19536421,59.49949456,130,1557
77.75167479,-465.06037900,58.15503441,130,914
77.08777041,-466.89978195,52.95547746,129,104
75.36337565,-465.19261232,53.52240498,129,999
76.27313036,-466.97210876,51.36785233,127,1178
77.52915685,-466.83024403,49.87200329,129,1000
76.74743112,-466.94486643,50.45477065,131,969
